Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,ABBV,ABT,ACN,ADBE,AMZN,AVGO,BAC,BMY,BRK-B,CMCSA,COST,CRM,CSCO,DIS,FB,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PYPL,QCOM,T,TMO,TSLA,TXN,UNH,UNP,V,VZ,WMT,XOM,AAPL,ABBV,ABT,ACN,ADBE,AMZN,AVGO,BAC,BMY,BRK-B,CMCSA,COST,CRM,CSCO,DIS,FB,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PYPL,QCOM,T,TMO,TSLA,TXN,UNH,UNP,V,VZ,WMT,XOM,AAPL,ABBV,ABT,ACN,ADBE,AMZN,AVGO,BAC,BMY,BRK-B,CMCSA,COST,CRM,CSCO,DIS,FB,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PYPL,QCOM,T,TMO,TSLA,TXN,UNH,UNP,V,VZ,WMT,XOM,AAPL,ABBV,ABT,ACN,ADBE,AMZN,AVGO,BAC,BMY,BRK-B,CMCSA,COST,CRM,CSCO,DIS,FB,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PYPL,QCOM,T,TMO,TSLA,TXN,UNH,UNP,V,VZ,WMT,XOM,AAPL,ABBV,ABT,ACN,ADBE,AMZN,AVGO,BAC,BMY,BRK-B,CMCSA,COST,CRM,CSCO,DIS,FB,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PYPL,QCOM,T,TMO,TSLA,TXN,UNH,UNP,V,VZ,WMT,XOM,AAPL,ABBV,ABT,ACN,ADBE,AMZN,AVGO,BAC,BMY,BRK-B,CMCSA,COST,CRM,CSCO,DIS,FB,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PYPL,QCOM,T,TMO,TSLA,TXN,UNH,UNP,V,VZ,WMT,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,72.96046447753906,73.5111083984375,80.49030303955078,196.91822814941406,334.42999267578125,94.90049743652344,282.4285583496094,32.048057556152344,54.8872184753418,228.38999938964844,40.68051528930664,268.6259765625,166.77215576171875,42.417484283447266,147.71856689453125,,68.43399810791016,198.30955505371094,164.72149658203125,104.31085968017578,54.00691223144531,129.05589294433594,123.5335922241211,48.14796447753906,197.794921875,124.29417419433594,295.85369873046875,182.1387481689453,101.9510726928711,76.9266357421875,154.21563720703125,54.088096618652344,329.80999755859375,97.79360961914062,59.741241455078125,120.48179626464844,30.873432159423828,110.38224029541016,110.75,80.54086303710938,20.629432678222656,323.1396789550781,28.68400001525879,114.22233581542969,274.94635009765625,166.1258087158203,185.20875549316406,47.82746887207031,36.96914291381836,56.53986358642578,75.0875015258789,89.55000305175781,86.94999694824219,210.14999389648438,334.42999267578125,94.90049743652344,322.3900146484375,35.63999938964844,63.34000015258789,228.38999938964844,45.369998931884766,291.489990234375,166.99000549316406,48.41999816894531,148.1999969482422,,68.43399810791016,219.66000366210938,180.7899932861328,129.46463012695312,60.84000015258789,145.97000122070312,141.08999633789062,54.9900016784668,210.74000549316406,132.2100067138672,303.3900146484375,200.7899932861328,114.55999755859375,87.82442474365234,160.6199951171875,59.654998779296875,329.80999755859375,102.19999694824219,59.977500915527344,135.82000732421875,37.13472366333008,123.41000366210938,110.75,88.69000244140625,29.350452423095703,326.3699951171875,28.68400001525879,129.57000732421875,292.5,182.27000427246094,191.1199951171875,61.04999923706055,39.64666748046875,70.9000015258789,75.1500015258789,89.56999969482422,86.95999908447266,211.9199981689453,334.4800109863281,94.90049743652344,322.5,35.65999984741211,64.0,228.38999938964844,45.400001525878906,294.5799865722656,167.07000732421875,48.41999816894531,148.1999969482422,,68.43399810791016,219.75999450683594,180.8000030517578,129.94264221191406,60.970001220703125,146.02000427246094,141.10000610351562,55.43000030517578,214.4499969482422,132.25999450683594,303.5299987792969,200.8000030517578,114.91000366210938,87.91984558105469,160.72999572753906,60.91999816894531,329.9800109863281,102.20999908447266,59.977500915527344,137.22999572753906,37.33396530151367,124.7300033569336,111.20999908447266,89.80999755859375,29.622356414794922,326.94000244140625,28.713333129882812,129.61000061035156,295.70001220703125,182.3800048828125,191.13999938964844,61.45000076293945,39.96333312988281,71.0199966430664,73.79750061035156,88.51000213623047,85.80000305175781,208.80999755859375,329.1700134277344,93.2074966430664,317.32000732421875,35.290000915527344,63.13999938964844,226.7100067138672,44.93000030517578,291.0,163.5800018310547,47.880001068115234,145.10000610351562,,67.32450103759766,217.83999633789062,177.13999938964844,128.8432159423828,60.220001220703125,145.0800018310547,139.25999450683594,54.7599983215332,210.4600067138672,130.72999572753906,299.5,197.80999755859375,113.0999984741211,86.23091888427734,158.3300018310547,59.48749923706055,324.7799987792969,101.0199966430664,59.18000030517578,135.13999938964844,36.88804626464844,122.94000244140625,109.2750015258789,88.08000183105469,29.237159729003906,322.57000732421875,28.11400032043457,127.7699966430664,289.7900085449219,179.97000122070312,188.72000122070312,60.810001373291016,39.56666564941406,70.23999786376953,74.05999755859375,89.08000183105469,86.05999755859375,210.86000061035156,330.0,93.75,319.32000732421875,35.349998474121094,63.849998474121094,227.50999450683594,45.36000061035156,294.05999755859375,163.9199981689453,48.060001373291016,145.2899932861328,,67.42050170898438,219.0800018310547,177.5,129.06309509277344,60.2400016784668,145.8699951171875,139.7899932861328,55.31999969482422,213.5800018310547,131.77000427246094,300.4599914550781,198.0,114.45999908447266,86.90839385986328,158.77999877929688,60.49250030517578,326.1000061035156,101.36000061035156,59.6875,136.8699951171875,37.286529541015625,124.5,109.47000122070312,89.05000305175781,29.57703971862793,326.0,28.299999237060547,129.1300048828125,293.9800109863281,180.9499969482422,189.0,61.380001068115234,39.619998931884766,70.23999786376953,135480400,5639200,4969000,2431100,1990100,80580000,2032900,37614200,13163700,3764000,20170500,2103600,5189300,16708100,9502100,,27278000,3935700,2857400,3293436,18056000,5777000,10803700,11867700,2604100,2204200,3272400,3554200,3917000,8251428,22622100,7884800,4485800,5644100,23753600,3784100,16514072,8130800,7418800,8413900,43165445,1173300,142981500,4614000,2543400,2444800,8733000,11447900,20294700,12456400
2020-01-03,72.25114440917969,72.81333923339844,79.50904083251953,196.59027099609375,331.80999755859375,93.74849700927734,275.2450256347656,31.382638931274414,54.401947021484375,226.17999267578125,40.35771560668945,268.8471984863281,165.95321655273438,41.72542190551758,146.0240936279297,,68.07599639892578,197.65049743652344,162.96304321289062,103.47897338867188,53.350006103515625,127.56170654296875,121.90342712402344,47.88528823852539,192.6514892578125,123.8804931640625,292.9672546386719,181.4947052001953,101.34591674804688,76.26634216308594,152.2953643798828,54.47344207763672,325.8999938964844,97.52569580078125,58.78501892089844,120.31326293945312,30.70778465270996,109.63986206054688,108.76000213623047,79.0243148803711,20.735605239868164,319.62481689453125,29.534000396728516,112.70606231689453,272.1639709472656,164.9500274658203,183.73573303222656,47.31825256347656,36.642784118652344,56.08531188964844,74.35749816894531,88.69999694824219,85.88999938964844,209.8000030517578,331.80999755859375,93.74849700927734,314.19000244140625,34.900001525878906,62.779998779296875,226.17999267578125,45.0099983215332,291.7300109863281,166.1699981689453,47.630001068115234,146.5,,68.07599639892578,218.92999267578125,178.86000061035156,128.43212890625,60.099998474121094,144.27999877929688,138.33999633789062,54.689998626708984,205.25999450683594,131.77000427246094,300.42999267578125,200.0800018310547,113.87999725341797,87.07061004638672,158.6199951171875,60.08000183105469,325.8999938964844,101.91999816894531,59.01750183105469,135.6300048828125,36.93548583984375,122.58000183105469,108.76000213623047,87.0199966430664,29.501510620117188,322.82000732421875,29.534000396728516,127.8499984741211,289.5400085449219,180.97999572753906,189.60000610351562,60.400001525878906,39.29666519165039,70.33000183105469,75.1449966430664,89.38999938964844,86.66999816894531,210.6300048828125,332.9800109863281,94.30999755859375,320.0,35.150001525878906,63.33000183105469,227.42999267578125,45.220001220703125,292.8999938964844,166.77000427246094,48.13999938964844,147.89999389648438,,68.6875,219.67999267578125,179.8300018310547,128.92926025390625,60.70000076293945,145.3699951171875,139.22999572753906,54.9900016784668,209.0500030517578,132.47000122070312,302.4200134277344,200.5500030517578,114.41000366210938,87.8530502319336,159.9499969482422,60.34000015258789,329.8599853515625,102.0,59.45750045776367,136.7899932861328,37.2296028137207,123.52999877929688,110.41999816894531,87.63999938964844,29.607250213623047,325.2900085449219,30.266666412353516,129.25,291.8800048828125,181.19000244140625,190.9600067138672,60.790000915527344,39.5966682434082,71.37000274658203,74.125,87.9000015258789,85.58999633789062,207.0,328.69000244140625,93.2249984741211,314.0799865722656,34.7599983215332,62.54999923706055,225.47999572753906,44.56999969482422,289.3299865722656,165.0,47.47999954223633,146.0500030517578,,67.36599731445312,216.75,177.41000366210938,127.6864242553711,59.810001373291016,143.0,137.0800018310547,54.09000015258789,205.1699981689453,130.22999572753906,298.6000061035156,198.85000610351562,113.05000305175781,86.364501953125,158.05999755859375,59.53499984741211,325.5299987792969,100.30999755859375,58.525001525878906,135.1300048828125,36.688804626464844,121.86000061035156,108.76000213623047,86.44000244140625,29.131420135498047,321.3299865722656,29.128000259399414,127.2300033569336,284.3599853515625,178.2899932861328,187.9199981689453,60.06999969482422,39.1966667175293,70.16000366210938,74.2874984741211,88.16999816894531,85.75,208.5,329.1700134277344,93.2249984741211,317.510009765625,34.97999954223633,62.61000061035156,225.69000244140625,44.83000183105469,290.04998779296875,165.05999755859375,47.90999984741211,146.39999389648438,,67.4000015258789,217.13999938964844,178.33999633789062,127.69598388671875,59.810001373291016,143.5,137.5,54.31999969482422,207.39999389648438,130.3000030517578,299.4599914550781,199.38999938964844,113.16000366210938,86.52671813964844,158.32000732421875,59.657501220703125,326.7799987792969,100.58999633789062,58.775001525878906,135.4600067138672,36.736244201660156,122.16000366210938,109.48999786376953,87.26000213623047,29.138973236083984,321.4800109863281,29.366666793823242,127.45999908447266,287.2699890136719,179.5399932861328,188.41000366210938,60.59000015258789,39.42333221435547,71.33999633789062,146322800,5988500,4747000,1802100,1577600,75288000,2287000,50357900,12984600,3023900,20496400,1926000,3205400,15577400,7320200,,23408000,3423200,2805200,2482890,15293900,5752400,10386800,11354500,2899300,1963500,2501300,2767600,2764600,5903698,21116200,7097200,3806900,4541800,20538400,4000100,14922848,7970500,7098300,8340300,36296666,819600,266677500,4057200,2711400,2344200,4899700,13263200,16197600,17386900
2020-01-06,72.82685089111328,73.38798522949219,79.92560577392578,195.30648803710938,333.7099914550781,95.14399719238281,274.8332824707031,31.337677001953125,54.575260162353516,226.99000549316406,40.052860260009766,268.9209289550781,173.22372436523438,41.87434768676758,145.17684936523438,,69.8905029296875,198.58041381835938,161.73301696777344,103.29409790039062,53.19911193847656,127.40258026123047,121.80647277832031,47.86778259277344,191.83499145507812,124.34113311767578,293.74737548828125,183.53570556640625,102.24475860595703,76.5923080444336,152.6890411376953,54.745445251464844,335.8299865722656,97.43959045410156,59.03154754638672,120.7745132446289,30.66834259033203,109.79193115234375,110.16999816894531,78.56114959716797,20.756839752197266,321.9219055175781,30.1026668548584,111.92147827148438,274.0533447265625,163.53736877441406,183.3384552001953,47.216407775878906,36.56819534301758,56.51593780517578,74.94999694824219,89.4000015258789,86.33999633789062,208.42999267578125,333.7099914550781,95.14399719238281,313.7200012207031,34.849998474121094,62.97999954223633,226.99000549316406,44.66999816894531,291.80999755859375,173.4499969482422,47.79999923706055,145.64999389648438,,69.8905029296875,219.9600067138672,177.50999450683594,128.2026824951172,59.93000030517578,144.10000610351562,138.22999572753906,54.66999816894531,204.38999938964844,132.25999450683594,301.2300109863281,202.3300018310547,114.88999938964844,87.4427490234375,159.02999877929688,60.380001068115234,335.8299865722656,101.83000183105469,59.26499938964844,136.14999389648438,36.88804626464844,122.75,110.16999816894531,86.51000213623047,29.531721115112305,325.1400146484375,30.1026668548584,126.95999908447266,291.54998779296875,179.42999267578125,189.19000244140625,60.27000045776367,39.21666717529297,70.87000274658203,74.98999786376953,89.62000274658203,86.36000061035156,208.7899932861328,333.9100036621094,95.18450164794922,313.9200134277344,34.900001525878906,63.2400016784668,227.1300048828125,44.869998931884766,292.07000732421875,173.6699981689453,47.81999969482422,146.02999877929688,,69.91600036621094,220.0,178.3800048828125,128.33651733398438,60.20000076293945,144.1999969482422,138.27000427246094,54.90999984741211,206.35000610351562,132.55999755859375,301.3299865722656,202.77000427246094,114.94999694824219,87.53816986083984,159.10000610351562,60.650001525878906,336.3599853515625,101.83999633789062,59.317501068115234,136.32000732421875,37.00189971923828,123.19000244140625,110.22000122070312,86.55000305175781,29.569486618041992,325.3299865722656,30.104000091552734,127.33000183105469,291.6600036621094,180.0800018310547,189.2100067138672,60.59000015258789,39.36333465576172,71.36000061035156,73.1875,87.9800033569336,85.20999908447266,206.80999755859375,328.19000244140625,93.0,309.6300048828125,34.369998931884766,62.66999816894531,224.6999969482422,44.54999923706055,288.6199951171875,164.4499969482422,47.0099983215332,144.30999755859375,,67.55000305175781,216.39999389648438,176.92999267578125,127.34225463867188,59.33000183105469,142.85000610351562,136.5,54.52000045776367,204.19000244140625,130.94000244140625,296.0199890136719,199.35000610351562,113.0999984741211,86.82251739501953,156.50999450683594,60.10499954223633,321.20001220703125,100.87000274658203,57.817501068115234,135.1999969482422,36.71726989746094,122.37999725341797,107.44000244140625,85.54000091552734,29.320241928100586,318.6499938964844,29.333332061767578,125.9000015258789,287.2200012207031,177.94000244140625,187.16000366210938,60.08000183105469,38.92333221435547,70.2300033569336,73.44750213623047,88.22000122070312,85.62000274658203,208.27000427246094,328.2900085449219,93.0,310.8500061035156,34.40999984741211,62.900001525878906,224.99000549316406,44.65999984741211,290.54998779296875,165.0,47.13999938964844,145.5399932861328,,67.58149719238281,216.49000549316406,177.83999633789062,127.55258178710938,59.59000015258789,144.0,136.55999755859375,54.650001525878906,204.60000610351562,131.4199981689453,297.3599853515625,199.60000610351562,113.2699966430664,87.05152893066406,157.0800018310547,60.17499923706055,323.1199951171875,100.94999694824219,58.08000183105469,135.3000030517578,36.831119537353516,122.56999969482422,107.56999969482422,85.91000366210938,29.448640823364258,319.8399963378906,29.364667892456055,127.05999755859375,288.0,179.6999969482422,188.0,60.11000061035156,39.133331298828125,70.31999969482422,118387200,6786600,5631700,2841400,1874700,81236000,2078900,42185000,11311400,4263000,17628200,2655100,8836200,22183600,8262500,,46768000,5682800,3277900,2537073,17755200,7731300,10259000,14698300,2395300,2102900,3307200,4660400,3332000,7522963,20813700,5518800,5663100,4612400,26263600,4085100,15771951,6674400,6764500,8381400,51229797,1010000,151995000,4345400,3079100,3142500,10109500,15094500,19336500,20081900
2020-01-07,72.48432922363281,72.9693374633789,79.48126220703125,191.08984375,333.3900146484375,95.34300231933594,273.8871154785156,31.130859375,55.39847946166992,225.9199981689453,40.47627639770508,268.4970397949219,175.77040100097656,41.602779388427734,145.2266845703125,,69.75550079345703,197.28038024902344,161.82415771484375,103.36341857910156,52.31143569946289,128.18060302734375,119.73568725585938,47.50003433227539,192.24795532226562,124.5761947631836,292.752685546875,183.80784606933594,101.8887710571289,74.5529556274414,151.296875,54.69784164428711,330.75,97.39173126220703,59.7462158203125,118.87619018554688,30.5658016204834,109.11214447021484,109.66999816894531,80.79512786865234,20.836471557617188,323.74365234375,31.270666122436523,114.08126068115234,272.3990478515625,162.2978057861328,182.85385131835938,46.6915168762207,36.229393005371094,56.053409576416016,74.59750366210938,88.88999938964844,85.86000061035156,203.92999267578125,333.3900146484375,95.34300231933594,312.6400146484375,34.619998931884766,63.93000030517578,225.9199981689453,44.93000030517578,291.3500061035156,176.0,47.4900016784668,145.6999969482422,,69.75550079345703,218.52000427246094,177.61000061035156,128.28871154785156,58.93000030517578,144.97999572753906,135.8800048828125,54.25,204.8300018310547,132.50999450683594,300.2099914550781,202.6300048828125,114.48999786376953,85.114501953125,157.5800018310547,60.32749938964844,330.75,101.77999877929688,59.98249816894531,134.00999450683594,36.764705657958984,121.98999786376953,109.66999816894531,88.97000122070312,29.645015716552734,326.9800109863281,31.270666122436523,129.41000366210938,289.7900085449219,178.07000732421875,188.69000244140625,59.599998474121094,38.85333251953125,70.29000091552734,75.2249984741211,89.54000091552734,86.30000305175781,206.25999450683594,334.7900085449219,95.69450378417969,316.5799865722656,34.91999816894531,64.18000030517578,227.25999450683594,45.0099983215332,291.69000244140625,176.8699951171875,47.720001220703125,146.8699951171875,,70.17500305175781,220.55999755859375,178.07000732421875,129.0248565673828,59.79999923706055,145.4499969482422,137.86000061035156,54.599998474121094,206.75,132.92999267578125,303.3800048828125,202.67999267578125,115.30000305175781,86.94656372070312,159.6699981689453,60.5525016784668,336.70001220703125,102.73999786376953,60.442501068115234,136.07000732421875,37.12523651123047,123.20999908447266,111.55999755859375,89.48999786376953,29.68277931213379,329.239990234375,31.441999435424805,130.89999389648438,291.489990234375,179.5800018310547,190.10000610351562,60.18000030517578,39.17333221435547,70.5199966430664,74.37000274658203,88.26000213623047,85.54000091552734,203.19000244140625,332.30999755859375,94.60199737548828,312.25,34.529998779296875,62.77000045776367,225.44000244140625,44.220001220703125,289.2799987792969,172.08999633789062,47.099998474121094,145.4199981689453,,69.5780029296875,216.89999389648438,175.58999633789062,127.53346252441406,58.88999938964844,141.3800048828125,135.82000732421875,54.150001525878906,204.25,131.6999969482422,299.8800048828125,200.50999450683594,114.13999938964844,85.03816986083984,157.32000732421875,60.04249954223633,330.29998779296875,100.80999755859375,59.09749984741211,133.9499969482422,36.69829177856445,121.87000274658203,109.52999877929688,86.91000366210938,29.44108772277832,324.9800109863281,30.224000930786133,128.4199981689453,287.5799865722656,177.61000061035156,188.60000610351562,59.58000183105469,38.733333587646484,69.51000213623047,74.95999908447266,88.93000030517578,85.7699966430664,203.1999969482422,334.1499938964844,95.2249984741211,315.25,34.70000076293945,62.84000015258789,227.25999450683594,44.25,291.32000732421875,173.22999572753906,47.720001220703125,145.99000549316406,,70.02300262451172,219.5,177.3699951171875,127.81070709228516,59.779998779296875,144.00999450683594,137.27999877929688,54.45000076293945,204.80999755859375,131.6999969482422,301.739990234375,201.8699951171875,114.33999633789062,86.64122009277344,159.32000732421875,60.17250061035156,336.4700012207031,101.80999755859375,59.54999923706055,136.0,37.11574935913086,122.87999725341797,111.5,87.04000091552734,29.516616821289062,325.42999267578125,30.760000228881836,129.14999389648438,290.70001220703125,179.22999572753906,189.58999633789062,60.099998474121094,39.086666107177734,70.5,108872000,7242500,3408100,3097400,2500800,80898000,1856500,34149000,15551700,3517000,24563700,1963400,8272700,16501900,6906500,,34330000,5685400,3002800,3232977,21876100,7382900,10531300,9973900,2589200,2448300,3182000,4047400,4443800,11132275,21634100,6653200,4703200,6719900,31485600,5718100,20108107,7583400,6898700,8377400,37337462,917700,268231500,7184100,2492900,4096400,4392300,14293100,20540700,17387700
2020-01-08,73.65033721923828,73.48646545410156,79.80525970458984,191.46466064453125,337.8699951171875,94.59850311279297,270.470458984375,31.44558334350586,55.337833404541016,225.99000549316406,40.890682220458984,271.5749816894531,177.09866333007812,41.62906265258789,144.9276580810547,,70.25199890136719,200.23251342773438,161.96083068847656,104.22612762451172,52.3469352722168,128.16293334960938,120.66973876953125,47.58760070800781,194.65069580078125,125.70433807373047,297.918212890625,186.7831573486328,103.67755126953125,74.05147552490234,153.70677185058594,54.672908782958984,339.260009765625,97.1716537475586,59.8582763671875,119.48826599121094,30.810327529907227,109.5772476196289,111.81999969482422,80.55902862548828,20.90017318725586,324.25848388671875,32.80933380126953,114.38981628417969,278.1423034667969,164.07505798339844,185.9839630126953,46.77769088745117,36.10506820678711,55.20811080932617,75.79750061035156,89.5199966430664,86.20999908447266,204.3300018310547,337.8699951171875,94.59850311279297,308.739990234375,34.970001220703125,63.86000061035156,225.99000549316406,45.38999938964844,294.69000244140625,177.3300018310547,47.52000045776367,145.39999389648438,,70.25199890136719,221.7899932861328,177.75999450683594,129.35946655273438,58.970001220703125,144.9600067138672,136.94000244140625,54.349998474121094,207.38999938964844,133.7100067138672,305.1000061035156,205.91000366210938,116.5,84.54198455810547,160.08999633789062,60.29999923706055,339.260009765625,101.55000305175781,60.095001220703125,134.6999969482422,37.05882263183594,122.51000213623047,111.81999969482422,88.70999908447266,29.73564910888672,327.5,32.80933380126953,129.75999450683594,295.8999938964844,180.02000427246094,191.9199981689453,59.709999084472656,38.720001220703125,69.2300033569336,76.11000061035156,90.05999755859375,86.66000366210938,205.4499969482422,339.2300109863281,95.55000305175781,313.489990234375,35.189998626708984,64.61000061035156,227.83999633789062,45.56999969482422,295.4800109863281,178.85000610351562,47.790000915527344,146.1300048828125,,70.59249877929688,222.97000122070312,179.10000610351562,129.88528442382812,59.31999969482422,145.97999572753906,137.5800018310547,54.63999938964844,208.19000244140625,134.2100067138672,306.95001220703125,206.69000244140625,116.88999938964844,85.40076446533203,160.8000030517578,60.73749923706055,342.70001220703125,102.13999938964844,60.5099983215332,135.36000061035156,37.21062469482422,123.43000030517578,112.63999938964844,89.47000122070312,29.871601104736328,330.5899963378906,33.232666015625,130.57000732421875,297.3800048828125,181.0500030517578,192.5,60.099998474121094,38.90999984741211,70.29000091552734,74.29000091552734,88.87000274658203,85.93000030517578,203.52999877929688,333.3999938964844,94.3219985961914,308.4100036621094,34.54999923706055,63.86000061035156,225.8699951171875,44.7599983215332,290.5,174.75,46.810001373291016,144.82000732421875,,69.63150024414062,218.6699981689453,176.72999572753906,128.0305938720703,58.52000045776367,143.6999969482422,135.60000610351562,54.150001525878906,205.10000610351562,132.00999450683594,300.510009765625,202.1999969482422,115.25,84.36068725585938,157.9499969482422,60.25,331.04998779296875,100.8499984741211,59.537498474121094,134.07000732421875,36.764705657958984,122.0,109.81999969482422,87.91999816894531,29.67522621154785,325.2200012207031,31.215333938598633,129.05999755859375,290.0400085449219,177.47999572753906,188.8000030517578,59.630001068115234,38.560001373291016,69.16999816894531,74.29000091552734,89.1500015258789,86.23999786376953,204.0,333.80999755859375,94.9020004272461,312.9800109863281,34.56999969482422,64.05000305175781,226.02999877929688,44.939998626708984,290.989990234375,175.22999572753906,46.970001220703125,145.49000549316406,,69.74099731445312,218.8000030517578,177.6699981689453,128.5946502685547,58.88999938964844,144.8699951171875,135.6999969482422,54.27000045776367,205.27000427246094,132.4600067138672,300.7799987792969,202.6199951171875,115.30999755859375,85.0095443725586,158.92999267578125,60.41749954223633,331.489990234375,101.30999755859375,59.939998626708984,134.4600067138672,36.774192810058594,122.19000244140625,110.4000015258789,88.9000015258789,29.7054386138916,326.17999267578125,31.579999923706055,129.33999633789062,291.5,177.88999938964844,189.49000549316406,59.66999816894531,38.766666412353516,70.11000061035156,132079200,7696800,5693900,2271300,2248500,70160000,3197900,45311600,18527000,3780300,18097400,2492800,7225100,25175900,6984200,,35314000,4916200,2545500,4545916,23133500,6605800,9695300,10676000,1327300,5188600,3224400,5284200,5482800,15200506,27746500,5936000,7104500,4942200,27710800,3681400,16403507,5385100,8293600,7619900,53645832,939100,467164500,3546900,3379200,2817500,5712000,15926500,17627400,15137700
